ACARA School ID,School Name,Suburb,PostCode
41414,Regents Park Public School,REGENTS PARK,2143
41416,Rossmore Public School,ROSSMORE,2171
41417,St Johns Park Public School,ST JOHNS PARK,2176
41419,Strathfield North Public School,NORTH STRATHFIELD,2137
41422,Thirlmere Public School,THIRLMERE,2572
41425,Kemps Creek Public School,KEMPS CREEK,2171
41428,Chester Hill Public School,CHESTER HILL,2162
41430,Riverwood Public School,RIVERWOOD,2210
41431,Condell Park Public School,BANKSTOWN,2200
41433,Chalmers Road School,STRATHFIELD,2135
41434,Yagoona Public School,YAGOONA,2199
41436,Narwee Public School,NARWEE,2209
41437,East Hills Public School,PANANIA,2213
41439,Padstow Heights Public School,PADSTOW,2211
41440,Villawood East Public School,VILLAWOOD,2163
41442,Chester Hill North Public School,CHESTER HILL,2162
41445,Guildford West Public School,GUILDFORD WEST,2161
41448,Revesby South Public School,REVESBY,2212
41451,Wattawa Heights Public School,BANKSTOWN,2200
41453,Villawood North Public School,FAIRFIELD EAST,2165
41454,Padstow North Public School,PADSTOW,2211
41456,Campbelltown North Public School,CAMPBELLTOWN,2560
41457,Bankstown West Public School,BANKSTOWN,2200
41459,Liverpool West Public School,LIVERPOOL,2170
41460,Casula Public School,CASULA,2170
41462,Banksia Road Public School,GREENACRE,2190
41465,Camden South Public School,CAMDEN,2570
41468,Ingleburn North Public School,BARDIA,2565
41471,Sadleir Public School,SADLEIR,2168
41473,Heckenberg Public School,HECKENBERG,2168
41474,Busby Public School,BUSBY,2168
41476,Picnic Point Public School,PICNIC POINT,2213
41477,Ashcroft Public School,ASHCROFT,2168
41479,Cartwright Public School,CARTWRIGHT,2168
41480,Lansvale East Public School,CABRAMATTA,2166
41482,Bradbury Public School,BRADBURY,2560
41485,Curran Public School,MACQUARIE FIELDS,2564
41488,King Park Public School,ST JOHNS PARK,2176
41491,St Andrews Public School,ST ANDREWS,2566
41493,Campbellfield Public School,MINTO,2566
41494,Sackville Street Public School,INGLEBURN,2565
41496,Hampden Park Public School,LAKEMBA,2195
41497,Newbridge Heights Public School,MOOREBANK,2170
41499,Sarah Redfern Public School,MINTO,2566
41500,Claymore Public School,CLAYMORE,2559
41502,Glenwood Public School,GLENFIELD,2167
41505,Thomas Acres Public School,AMBARVALE,2560
41508,Prairievale Public School,BOSSLEY PARK,2176
41511,Governor Philip King Public School,EDENSOR PARK,2176
41513,Edensor Park Public School,EDENSOR PARK,2176
41514,Kearns Public School,KEARNS,2558
41516,Mount Annan Public School,MOUNT ANNAN,2567
41517,St Helens Park Public School,ST HELENS PARK,2560
41519,Narellan Vale Public School,NARELLAN VALE,2567
41520,Greenway Park Public School,CARNES HILL,2171
41522,Newington Public School,NEWINGTON,2127
41523,Harrington Park Public School,HARRINGTON PARK,2567
41525,Cecil Hills Public School,CECIL HILLS,2171
41528,Harcourt Public School,CAMPSIE,2194
41531,Granville East Public School,GRANVILLE,2142
41534,Beverley Park School,CAMPBELLTOWN,2560
41536,Passfield Park School,MINTO,2566
41537,Wangee Park School,LAKEMBA,2195
41539,Mainsbridge School,LIVERPOOL,2170
41540,Lawrence Hargrave School,WARWICK FARM,2170
41542,Caroline Chisholm School,PADSTOW,2211
41543,Rivendell School,CONCORD WEST,2138
41545,Lucas Gardens School,CANADA BAY,2046
41548,Ajuga School,GLENFIELD,2167
41551,Auburn Public School,AUBURN,2144
41554,Hurlstone Agricultural High School,GLENFIELD,2167
41556,Strathfield Girls High School,STRATHFIELD,2135
41557,Liverpool Girls High School,LIVERPOOL,2170
41559,Punchbowl Boys High School,PUNCHBOWL,2196
41560,Liverpool Boys High School,LIVERPOOL,2170
41562,East Hills Boys High School,PANANIA,2213
41563,Cabramatta High School,CABRAMATTA,2166
41565,Picton High School,PICTON,2571
41568,Merrylands High School,MERRYLANDS,2160
41571,Auburn Girls High School,AUBURN,2144
41574,Bonnyrigg High School,BONNYRIGG,2177
41576,Sefton High School,SEFTON,2162
41577,Chester Hill High School,CHESTER HILL,2162
41579,Mount Annan High School,MOUNT ANNAN,2567
41580,John Edmondson High School,HORNINGSEA PARK,2171
41582,Westfields Sports High School,FAIRFIELD WEST,2165
41583,Canley Vale High School,CANLEY VALE,2166
41585,Ashcroft High School,ASHCROFT,2168
41588,Holroyd High School,GREYSTANES,2145
41591,James Busby High School,GREEN VALLEY,2168
41594,Airds High School,CAMPBELLTOWN,2560
41597,Elderslie High School,ELDERSLIE,2570
41599,Leumeah High School,LEUMEAH,2560
41600,Concord High School,CONCORD,2137
41602,Sarah Redfern High School,MINTO,2566
41603,Macquarie Fields High School,MACQUARIE FIELDS,2564
41605,Holsworthy High School,HOLSWORTHY,2173
41606,Eagle Vale High School,EAGLE VALE,2558
41608,Robert Townson High School,RABY,2566
41611,Thomas Reddall High School,AMBARVALE,2560
41614,Birrong Girls High School,BIRRONG,2143
41617,Blackheath Public School,BLACKHEATH,2785
41619,Colo Heights Public School,COLO HEIGHTS,2756
41620,Burnside Public School,NORTH PARRAMATTA,2151
41622,Colyton Public School,MOUNT DRUITT,2770
41623,Comleroy Road Public School,KURRAJONG,2758
41625,Eastern Creek Public School,EASTERN CREEK,2766
41626,Ebenezer Public School,EBENEZER,2756
41628,Excelsior Public School,CASTLE HILL,2154
41631,Glenbrook Public School,GLENBROOK,2773
41634,Kellyville Public School,KELLYVILLE,2155
41637,Kurrajong Public School,KURRAJONG,2758
41639,Kurrajong North Public School,KURRAJONG HILLS,2758
41640,Lawson Public School,LAWSON,2783
41642,Llandilo Public School,LLANDILO,2760
41643,Londonderry Public School,LONDONDERRY,2753
41645,Macdonald Valley Public School,CENTRAL MACDONALD,2775
41646,Maraylya Public School,MARAYLYA,2765
41648,Marsden Park Public School,MARSDEN PARK,2765
41651,Mount Victoria Public School,MOUNT VICTORIA,2786
41654,Oakville Public School,OAKVILLE,2765
41657,Parramatta Public School,PARRAMATTA,2150
41659,Parramatta West Public School,PARRAMATTA,2150
41660,Penrith Public School,PENRITH,2750
41662,Plumpton Public School,PLUMPTON,2761
41663,Quakers Hill Public School,QUAKERS HILL,2763
41665,Richmond North Public School,NORTH RICHMOND,2754
41666,Riverstone Public School,RIVERSTONE,2765
41668,Rydalmere Public School,RYDALMERE,2116
41671,Seven Hills North Public School,SEVEN HILLS,2147
41674,Vineyard Public School,VINEYARD,2765
41677,Wentworthville Public School,WENTWORTHVILLE,2145
41680,Wisemans Ferry Public School,WISEMANS FERRY,2775
41682,Parramatta East Public School,PARRAMATTA,2150
41683,Hazelbrook Public School,HAZELBROOK,2779
41685,Seven Hills Public School,SEVEN HILLS,2147
41686,Katoomba North Public School,KATOOMBA,2780
41688,Hilltop Road Public School,MERRYLANDS,2160
41689,Richmond Public School,RICHMOND,2753
41691,Oxley Park Public School,ST MARYS,2760
41694,Blacktown North Public School,BLACKTOWN,2148
41697,Telopea Public School,TELOPEA,2117
41700,Ermington West Public School,ERMINGTON,2115
41702,Castlereagh Public School,CASTLEREAGH,2750
41703,Yates Avenue Public School,DUNDAS VALLEY,2117
41705,Marayong Public School,BLACKTOWN,2148
41706,Lalor Park Public School,LALOR PARK,2147
41708,Blacktown South Public School,BLACKTOWN,2148
41709,Warrimoo Public School,WARRIMOO,2774
41711,Quakers Hill East Public School,ACACIA GARDENS,2763
41714,Lynwood Park Public School,BLACKTOWN,2148
41717,Bennett Road Public School,COLYTON,2760
41720,Blaxland East Public School,BLAXLAND EAST,2774
41722,Kingswood South Public School,KINGSWOOD,2747
41723,Kingswood Park Public School,PENRITH,2750
41725,Toongabbie West Public School,TOONGABBIE,2146
41726,Toongabbie East Public School,WENTWORTHVILLE,2145
41728,Shelley Public School,BLACKTOWN,2148
41729,Jasper Road Public School,BAULKHAM HILLS,2153
41731,Tregear Public School,TREGEAR,2770
41734,Winston Hills Public School,WINSTON HILLS,2153
41737,Mount Riverview Public School,MOUNT RIVERVIEW,2774
41740,Emu Heights Public School,EMU PLAINS,2750
41742,Dawson Public School,DHARRUK,2770
41743,Hebersham Public School,HEBERSHAM,2770
41745,Hobartville Public School,HOBARTVILLE,2753
41746,Blackett Public School,BLACKETT,2770
41748,Winston Heights Public School,WINSTON HILLS,2153
41749,Werrington Public School,WERRINGTON,2747
41751,Shalvey Public School,SHALVEY,2770
41752,Bidwill Public School,BIDWILL,2770
41754,Grose View Public School,GROSE VALE,2753
41757,Crawford Public School,DOONSIDE,2767
41760,Clairgate Public School,ST CLAIR,2759
41763,Werrington County Public School,WERRINGTON,2747
41765,Katoomba Public School,KATOOMBA,2780
41766,Blackwell Public School,ST CLAIR,2759
41768,Ellison Public School,SPRINGWOOD,2777
41769,Banks Public School,ST CLAIR,2759
41771,Minchinbury Public School,MINCHINBURY,2770
41772,James Erskine Public School,ERSKINE PARK,2759
41774,Hambledon Public School,QUAKERS HILL,2763
41777,Barnier Public School,QUAKERS HILL,2763
41780,Caddies Creek Public School,GLENWOOD,2768
41783,Beaumont Hills Public School,BEAUMONT HILLS,2155
41785,Ironbark Ridge Public School,ROUSE HILL,2155
41786,Kellyville Ridge Public School,KELLYVILLE RIDGE,2155
41788,Ropes Crossing Public School,ROPES CROSSING,2760
41789,John Palmer Public School,THE PONDS,2769
41791,Tallowood School,KELLYVILLE,2155
41792,Redbank School,WESTMEAD,2145
41794,William Rose School,SEVEN HILLS,2147
41797,Halinda School,WHALAN,2770
41800,Plumpton House School,PLUMPTON,2761
41803,Rosehill Public School,ROSEHILL,2142
41805,Katoomba High School,KATOOMBA,2780
41806,Penrith High School,PENRITH,2750
41808,Blacktown Girls High School,BLACKTOWN,2148
41809,Northmead Creative and Performing Arts High School,NORTHMEAD,2152
41811,James Ruse Agricultural High School,CARLINGFORD,2118
41812,Blacktown Boys High School,BLACKTOWN,2148
41814,Glenmore Park High School,GLENMORE PARK,2745
41817,Greystanes High School,GREYSTANES,2145
41820,Doonside High School,DOONSIDE,2767
41823,Evans High School,BLACKTOWN,2148
41826,Kingswood High School,KINGSWOOD,2747
41828,Baulkham Hills High School,BAULKHAM HILLS,2153
41829,Kellyville High School,KELLYVILLE,2155
41831,Chifley College Shalvey Campus,SHALVEY,2770
41832,Model Farms High School,BAULKHAM HILLS,2153
41834,Plumpton High School,PLUMPTON,2761
41835,Cambridge Park High School,CAMBRIDGE PARK,2747
41837,Colo High School,NORTH RICHMOND,2754
41840,Jamison High School,SOUTH PENRITH,2750
41843,Winmalee High School,WINMALEE,2777
41846,Quakers Hill High School,QUAKERS HILL,2763
41848,Arthur Phillip High School,PARRAMATTA,2150
41849,Cumberland High School,CARLINGFORD,2118
41851,Rooty Hill High School,ROOTY HILL,2766
41852,Aberdeen Public School,ABERDEEN,2336
41854,Adamstown Public School,ADAMSTOWN,2289
41855,Anna Bay Public School,ANNA BAY,2316
41857,Awaba Public School,AWABA,2283
41860,Belltrees Public School,BELLTREES,2337
41863,Berkeley Vale Public School,BERKELEY VALE,2259
41866,Bobs Farm Public School,BOBS FARM,2316
41868,Boolaroo Public School,BOOLAROO,2284
41869,Branxton Public School,BRANXTON,2335
41871,Brisbania Public School,SARATOGA,2251
41872,Cardiff Public School,CARDIFF,2285
41874,Cassilis Public School,CASSILIS,2329
41875,Cessnock Public School,CESSNOCK,2325
41877,Cessnock West Public School,CESSNOCK,2325
41880,Cooranbong Public School,COORANBONG,2265
41884,Dudley Public School,DUDLEY,2290
41887,Ellalong Public School,ELLALONG,2325
41889,Empire Bay Public School,EMPIRE BAY,2256
41890,The Entrance Public School,THE ENTRANCE,2261
41892,Erina Heights Public School,ERINA HEIGHTS,2260
41893,Woodport Public School,ERINA,2250
41895,Fassifern Public School,FASSIFERN,2283
41896,Sandy Hollow Public School,SANDY HOLLOW,2333
41898,Glen William Public School,CLARENCE TOWN,2321
41901,Greta Public School,GRETA,2334
41904,Telarah Public School,MAITLAND,2320
41907,Islington Public School,ISLINGTON,2296
41910,Jilliby Public School,WYONG,2259
41912,Kanwal Public School,KANWAL,2259
41913,Karuah Public School,KARUAH,2324
41915,Kincumber Public School,KINCUMBER,2251
41916,Kirkton Public School,LOWER BELFORD,2335
41918,Kulnura Public School,KULNURA,2250
41919,Laguna Public School,LAGUNA,2325
41921,Lambton Public School,LAMBTON,2299
41924,Lochinvar Public School,LOCHINVAR,2321
41927,Martindale Public School,MARTINDALE,2328
41930,Mayfield West Public School,MAYFIELD,2304
41932,Merewether Public School,MEREWETHER,2291
41933,Merriwa Central School,MERRIWA,2329
41935,Milbrodale Public School,MILBRODALE,2330
41936,Millers Forest Public School,MILLERS FOREST,2324
41938,Minmi Public School,MINMI,2287
41939,Morisset Public School,MORISSET,2264
41941,Mount Kanwary Public School,OSTERLEY,2324
41944,Murrurundi Public School,MURRURUNDI,2338
41947,Tomaree Public School,SALAMANDER BAY,2317
41950,Nords Wharf Public School,NORDS WHARF,2281
41952,Ourimbah Public School,OURIMBAH,2258
41953,Paterson Public School,PATERSON,2421
41955,Peats Ridge Public School,PEATS RIDGE,2250
41956,Pelaw Main Public School,PELAW MAIN,2327
41958,Raymond Terrace Public School,RAYMOND TERRACE,2324
41959,Redhead Public School,REDHEAD,2290
41961,Salt Ash Public School,SALT ASH,2318
41964,Singleton Public School,SINGLETON,2330
41967,Stockton Public School,STOCKTON,2295
41970,Tenambit Public School,TENAMBIT,2323
41972,Terrigal Public School,TERRIGAL,2260
41973,Thornton Public School,THORNTON,2322
41975,Toronto Public School,TORONTO,2283
41976,Toukley Public School,TOUKLEY,2263
41978,Vacy Public School,VACY,2421
41979,Wallsend Public School,WALLSEND,2287
41981,Wangi Wangi Public School,WANGI WANGI,2267
41982,Waratah Public School,WARATAH,2298
41984,Weston Public School,WESTON,2326
41987,Wyong Public School,WYONG,2259
41990,Soldiers Point Public School,SOLDIERS POINT,2317
41993,New Lambton South Public School,NEW LAMBTON,2305
41995,Kahibah Public School,KAHIBAH,2290
41996,Muswellbrook South Public School,MUSWELLBROOK,2333
41998,Cardiff South Public School,CARDIFF SOUTH,2285
41999,Hamilton North Public School,BROADMEADOW,2292
42001,Argenton Public School,ARGENTON,2284
42002,Belmont North Public School,BELMONT,2280
42004,Mount Hutton Public School,MOUNT HUTTON,2290
42007,Speers Point Public School,SPEERS POINT,2284
42010,Fern Bay Public School,FERN BAY,2295
42013,Eleebana Public School,ELEEBANA,2282
42015,Tuggerawong Public School,TUGGERAWONG,2259
42016,Central Mangrove Public School,CENTRAL MANGROVE,2250
42018,Heaton Public School,JESMOND,2299
42019,Arcadia Vale Public School,ARCADIA VALE,2283
42021,Edgeworth Heights Public School,EDGEWORTH,2285
42022,Elermore Vale Public School,WALLSEND,2287
42024,Valentine Public School,VALENTINE,2280
42027,Kotara South Public School,KOTARA,2289
42030,Fennell Bay Public School,FENNELL BAY,2283
42033,Mannering Park Public School,MANNERING PARK,2259
42035,Gwandalan Public School,GWANDALAN,2259
42036,Charlestown South Public School,CHARLESTOWN,2290
42038,Caves Beach Public School,CAVES BEACH,2281
42039,Belair Public School,ADAMSTOWN,2289
42041,Floraville Public School,BELMONT,2280
42044,Chertsey Primary School,SPRINGFIELD,2250
42047,Niagara Park Public School,NIAGARA PARK,2250
42050,Singleton Heights Public School,SINGLETON HEIGHTS,2330
42053,Gorokan Public School,GOROKAN,2263
42055,Metford Public School,METFORD,2323
42056,Wamberal Public School,WAMBERAL,2260
42058,Chittaway Bay Public School,CHITTAWAY BAY,2259
42059,Tanilba Bay Public School,TANILBA BAY,2319
42061,Rutherford Public School,RUTHERFORD,2320
42062,Wirreanda Public School,MEDOWIE,2318
42064,Kariong Public School,KARIONG,2250
42065,Northlakes Public School,SAN REMO,2262
42067,Maryland Public School,MARYLAND,2287
42070,Blue Haven Public School,BLUE HAVEN,2262
42073,Cardiff North Public School,CARDIFF,2285
42078,Hunter River Community School,METFORD,2323
42079,Newcastle Middle School,WARATAH,2298
42081,Five Islands School,BOORAGUL,2284
42082,HopeTown School,WYONG,2259
42084,Plattsburg Public School,WALLSEND,2287
42085,Scone Public School,SCONE,2337
42087,Kurri Kurri Public School,KURRI KURRI,2327
42090,Gosford High School,GOSFORD,2250
42093,Muswellbrook High School,MUSWELLBROOK,2333
42096,Singleton High School,SINGLETON,2330
42098,Lake Macquarie High School,BOORAGUL,2284
42099,Hunter River High School,HEATHERBRAE,2324
42101,Callaghan College Wallsend Campus,WALLSEND,2287
42102,Tuggerah Lakes Secondary College Tumbi Umbi Campus,TUMBI UMBI,2261
42104,Lake Munmorah High School,LAKE MUNMORAH,2259
42105,Kariong Mountains High School,KARIONG,2250
42107,Swansea High School,CAVES BEACH,2281
42110,Scone High School,SCONE,2337
42113,Kotara High School,ADAMSTOWN,2289
42116,Tuggerah Lakes Secondary College The Entrance Campus,LONG JETTY,2261
42118,Henry Kendall High School,GOSFORD,2250
42119,Dungog High School,DUNGOG,2420
42121,Tomaree High School,SALAMANDER BAY,2317
42122,Callaghan College Waratah Technology Campus,WARATAH,2298
42124,Merewether High School,BROADMEADOW,2303
42125,Gorokan High School,LAKE HAVEN,2263
42127,Lisarow High School,LISAROW,2250
42130,Tuggerah Lakes Secondary College Berkeley Vale Campus,BERKELEY VALE,2261
42133,Kincumber High School,KINCUMBER,2251
42136,Cardiff High School,CARDIFF,2285
42139,Ballina Public School,BALLINA,2478
